	DepressionID	P
4293	30217	0.31
4294	29991	0.31
4295	30399	0.31
4296	30158	0.31
4297	30397	0.31
4298	30299	0.31
4299	29967	0.31
4300	30343	0.31
4301	30339	0.31
4302	29946	0.31
4303	30372	0.31
4304	30138	0.31
4305	30019	0.31
4306	29951	0.31
4307	30201	0.31
4308	30532	0.31
4309	30136	0.31
4310	30016	0.31
4311	30423	0.31
4312	30443	0.31
4313	30154	0.31
4314	30405	0.31
4315	29943	0.31
4316	30012	0.31
4317	30510	0.31
4318	30392	0.31
4319	29981	0.31
4320	30388	0.31
4321	30294	0.31
4322	30517	0.31
4323	30381	0.31
4324	30197	0.31
4325	30025	0.31
4326	29876	0.31
4327	30382	0.31
4328	30106	0.31
4329	30482	0.31
4330	30238	0.31
4331	30157	0.31
4332	30501	0.31
4333	30131	0.31
4334	30402	0.31
4335	30075	0.31
4336	30330	0.31
4337	30002	0.31
4338	30391	0.31
4339	30146	0.31
4340	29897	0.31
4341	30203	0.31
4342	30062	0.31
4343	30121	0.31
4344	30411	0.31
4345	30563	0.32
4346	30508	0.32
4347	30303	0.32
4348	30283	0.32
4349	30544	0.32
4350	30468	0.32
4351	30519	0.32
4352	30536	0.32
4353	30258	0.32
4354	30248	0.32
4355	30190	0.32
4356	30549	0.32
4357	30181	0.32
4358	116903	0.32
4359	30310	0.32
4360	30232	0.32
4361	30398	0.32
4362	30290	0.32
4363	30188	0.32
4364	30241	0.32
4365	30169	0.32
4366	30564	0.32
4367	30436	0.32
4368	30534	0.32
4369	30209	0.32
4370	30527	0.32
4371	116287	0.32
4372	30376	0.32
4373	30265	0.32
4374	116031	0.32
4375	30511	0.32
4376	116599	0.32
4377	116721	0.32
4378	30403	0.32
4379	30526	0.32
4380	30500	0.32
4381	30018	0.32
4382	117041	0.32
4383	30445	0.32
4384	30408	0.32
4385	30189	0.32
4386	30387	0.32
4387	30159	0.32
4388	166908	0.32
4389	30553	0.32
4390	30212	0.32
4391	30497	0.32
4392	30571	0.32
4393	30196	0.32
4394	30413	0.32
4395	117000	0.32
4396	30530	0.32
4397	30163	0.32
4398	30531	0.32
4399	30513	0.32
4400	30199	0.32
4401	116776	0.32
4402	117379	0.32
4403	30264	0.32
4404	30365	0.32
4405	30575	0.32
4406	166971	0.32
4407	30231	0.32
4408	30523	0.32
4409	117064	0.32
4410	30140	0.32
4411	30589	0.32
4412	30254	0.32
4413	30552	0.32
4414	29968	0.32
4415	30323	0.32
4416	30204	0.32
4417	30171	0.32
4418	30187	0.32
4419	30512	0.32
4420	30502	0.32
4421	30370	0.32
4422	116992	0.32
4423	30466	0.32
4424	30525	0.32
4425	30082	0.32
4426	30522	0.32
4427	30176	0.32
4428	29869	0.32
4429	30567	0.32
4430	118120	0.32
4431	30211	0.32
4432	30145	0.32
4433	30225	0.32
4434	116933	0.32
4435	117109	0.32
4436	30276	0.32
4437	30385	0.32
4438	116920	0.32
4439	30435	0.32
4440	30279	0.32
4441	30524	0.32
4442	166435	0.32
4443	30493	0.32
4444	30119	0.32
4445	30431	0.32
4446	30318	0.32
4447	30133	0.32
4448	30120	0.32
4449	166970	0.32
4450	30354	0.32
4451	30076	0.32
4452	30289	0.32
4453	117124	0.32
4454	30337	0.32
4455	29814	0.32
4456	30358	0.32
4457	30407	0.32
4458	30378	0.32
4459	30090	0.32
4460	30475	0.32
4461	30128	0.32
4462	30300	0.32
4463	30048	0.32
4464	30400	0.32
4465	30287	0.32
4466	29950	0.32
4467	30280	0.32
4468	116679	0.32
4469	30124	0.32
4470	30155	0.32
4471	30420	0.32
4472	30479	0.32
4473	30558	0.32
4474	30566	0.32
4475	30288	0.32
4476	30105	0.32
4477	30174	0.32
4478	30344	0.32
4479	30346	0.32
4480	30454	0.32
4481	30499	0.32
4482	29939	0.32
4483	29970	0.32
4484	30000	0.32
4485	29924	0.32
4486	29880	0.32
4487	30129	0.32
4488	30492	0.32
4489	30032	0.32
4490	30139	0.32
4491	30390	0.32
4492	166437	0.32
4493	30555	0.32
4494	29976	0.32
4495	29964	0.32
4496	29957	0.32
4497	30024	0.32
4498	30156	0.32
4499	30277	0.32
4500	30137	0.32
4501	30011	0.32
4502	117262	0.32
4503	30100	0.32
4504	30127	0.32
4505	30368	0.32
4506	30092	0.32
4507	30487	0.32
4508	30099	0.32
4509	29975	0.32
4510	30051	0.32
4511	30143	0.32
4512	30160	0.32
4513	30352	0.32
4514	30550	0.32
4515	30109	0.32
4516	30217	0.32
4517	29991	0.32
4518	30399	0.32
4519	30158	0.32
4520	30397	0.32
4521	30299	0.32
4522	29967	0.32
4523	30343	0.32
4524	30339	0.32
4525	29946	0.32
4526	30372	0.32
4527	30138	0.32
4528	30019	0.32
4529	29951	0.32
4530	30201	0.32
4531	30532	0.32
4532	30136	0.32
4533	30016	0.32
4534	30423	0.32
4535	30443	0.32
4536	30154	0.32
4537	30405	0.32
4538	29943	0.32
4539	30012	0.32
4540	30510	0.32
4541	30392	0.32
4542	29981	0.32
4543	30388	0.32
4544	30294	0.32
4545	30517	0.32
4546	30381	0.32
4547	30197	0.32
4548	30025	0.32
4549	29876	0.32
4550	30382	0.32
4551	30106	0.32
4552	30482	0.32
4553	30238	0.32
4554	30157	0.32
4555	30501	0.32
4556	30131	0.32
4557	30402	0.32
4558	30075	0.32
4559	30330	0.32
4560	30002	0.32
4561	30391	0.32
4562	30146	0.32
4563	29897	0.32
4564	30203	0.32
4565	30062	0.32
4566	30121	0.32
4567	30411	0.32
4568	30563	0.33
4569	30508	0.33
4570	30303	0.33
4571	30283	0.33
4572	30544	0.33
4573	30468	0.33
4574	30519	0.33
4575	30536	0.33
4576	30258	0.33
4577	30248	0.33
4578	30190	0.33
4579	30549	0.33
4580	30181	0.33
4581	116903	0.33
4582	30310	0.33
4583	30232	0.33
4584	30398	0.33
4585	30290	0.33
4586	30188	0.33
4587	30241	0.33
4588	30169	0.33
4589	30564	0.33
4590	30436	0.33
4591	30534	0.33
4592	30209	0.33
4593	30527	0.33
4594	116287	0.33
4595	30376	0.33
4596	30265	0.33
4597	116031	0.33
4598	30511	0.33
4599	116599	0.33
4600	116721	0.33
4601	30403	0.33
4602	30526	0.33
4603	30500	0.33
4604	30018	0.33
4605	117041	0.33
4606	30445	0.33
4607	30408	0.33
4608	30189	0.33
4609	30387	0.33
4610	30159	0.33
4611	166908	0.33
4612	30553	0.33
4613	30212	0.33
4614	30497	0.33
4615	30571	0.33
4616	30196	0.33
4617	30413	0.33
4618	117000	0.33
4619	30530	0.33
4620	30163	0.33
4621	30531	0.33
4622	30513	0.33
4623	30199	0.33
4624	116776	0.33
4625	117379	0.33
4626	30264	0.33
4627	30365	0.33
4628	30575	0.33
4629	166971	0.33
4630	30231	0.33
4631	30523	0.33
4632	117064	0.33
4633	30140	0.33
4634	30589	0.33
4635	30254	0.33
4636	30552	0.33
4637	29968	0.33
4638	30323	0.33
4639	30204	0.33
4640	30171	0.33
4641	30187	0.33
4642	30512	0.33
4643	30502	0.33
4644	30370	0.33
4645	116992	0.33
4646	30466	0.33
4647	30525	0.33
4648	30082	0.33
4649	30522	0.33
4650	30176	0.33
4651	29869	0.33
4652	30567	0.33
4653	118120	0.33
4654	30211	0.33
4655	30145	0.33
4656	30225	0.33
4657	116933	0.33
4658	117109	0.33
4659	30276	0.33
4660	30385	0.33
4661	116920	0.33
4662	30435	0.33
4663	30279	0.33
4664	30524	0.33
4665	166435	0.33
4666	30493	0.33
4667	30119	0.33
4668	30431	0.33
4669	30318	0.33
4670	30133	0.33
4671	30120	0.33
4672	166970	0.33
4673	30354	0.33
4674	30076	0.33
4675	30289	0.33
4676	117124	0.33
4677	30337	0.33
4678	29814	0.33
4679	30358	0.33
4680	30407	0.33
4681	30378	0.33
4682	30090	0.33
4683	30475	0.33
4684	30128	0.33
4685	30300	0.33
4686	30048	0.33
4687	30400	0.33
4688	30287	0.33
4689	29950	0.33
4690	30280	0.33
4691	116679	0.33
4692	30124	0.33
4693	30155	0.33
4694	30420	0.33
4695	30479	0.33
4696	30558	0.33
4697	30566	0.33
4698	30288	0.33
4699	30105	0.33
4700	30174	0.33
4701	30344	0.33
4702	30346	0.33
4703	30454	0.33
4704	30499	0.33
4705	29939	0.33
4706	29970	0.33
4707	30000	0.33
4708	29924	0.33
4709	29880	0.33
4710	30129	0.33
4711	30492	0.33
4712	30032	0.33
4713	30139	0.33
4714	30390	0.33
4715	166437	0.33
4716	30555	0.33
4717	29976	0.33
4718	29964	0.33
4719	29957	0.33
4720	30024	0.33
4721	30156	0.33
4722	30277	0.33
4723	30137	0.33
4724	30011	0.33
4725	117262	0.33
4726	30100	0.33
4727	30127	0.33
4728	30368	0.33
4729	30092	0.33
4730	30487	0.33
4731	30099	0.33
4732	29975	0.33
4733	30051	0.33
4734	30143	0.33
4735	30160	0.33
4736	30352	0.33
4737	30550	0.33
4738	30109	0.33
4739	30217	0.33
4740	29991	0.33
4741	30399	0.33
4742	30158	0.33
4743	30397	0.33
4744	30299	0.33
4745	29967	0.33
4746	30343	0.33
4747	30339	0.33
4748	29946	0.33
4749	30372	0.33
4750	30138	0.33
4751	30019	0.33
4752	29951	0.33
4753	30201	0.33
4754	30532	0.33
4755	30136	0.33
4756	30016	0.33
4757	30423	0.33
4758	30443	0.33
4759	30154	0.33
4760	30405	0.33
4761	29943	0.33
4762	30012	0.33
4763	30510	0.33
4764	30392	0.33
4765	29981	0.33
4766	30388	0.33
4767	30294	0.33
4768	30517	0.33
4769	30381	0.33
4770	30197	0.33
4771	30025	0.33
4772	29876	0.33
4773	30382	0.33
4774	30106	0.33
4775	30482	0.33
4776	30238	0.33
4777	30157	0.33
4778	30501	0.33
4779	30131	0.33
4780	30402	0.33
4781	30075	0.33
4782	30330	0.33
4783	30002	0.33
4784	30391	0.33
4785	30146	0.33
4786	29897	0.33
4787	30203	0.33
4788	30062	0.33
4789	30121	0.33
4790	30411	0.33
4791	30563	0.34
4792	30508	0.34
4793	30303	0.34
4794	30283	0.34
4795	30544	0.34
4796	30468	0.34
4797	30519	0.34
4798	30536	0.34
4799	30258	0.34
4800	30248	0.34
4801	30190	0.34
4802	30549	0.34
4803	30181	0.34
4804	116903	0.34
4805	30310	0.34
4806	30232	0.34
4807	30398	0.34
4808	30290	0.34
4809	30188	0.34
4810	30241	0.34
4811	30169	0.34
4812	30564	0.34
4813	30436	0.34
4814	30534	0.34
4815	30209	0.34
4816	30527	0.34
4817	116287	0.34
4818	30376	0.34
4819	30265	0.34
4820	116031	0.34
4821	30511	0.34
4822	116599	0.34
4823	116721	0.34
4824	30403	0.34
4825	30526	0.34
4826	30500	0.34
4827	30018	0.34
4828	117041	0.34
4829	30445	0.34
4830	30408	0.34
4831	30189	0.34
4832	30387	0.34
4833	30159	0.34
4834	166908	0.34
4835	30553	0.34
4836	30212	0.34
4837	30497	0.34
4838	30571	0.34
4839	30196	0.34
4840	30413	0.34
4841	117000	0.34
4842	30530	0.34
4843	30163	0.34
4844	30531	0.34
4845	30513	0.34
4846	30199	0.34
4847	116776	0.34
4848	117379	0.34
4849	30264	0.34
4850	30365	0.34
4851	30575	0.34
4852	166971	0.34
4853	30231	0.34
4854	30523	0.34
4855	117064	0.34
4856	30140	0.34
4857	30589	0.34
4858	30254	0.34
4859	30552	0.34
4860	29968	0.34
4861	30323	0.34
4862	30204	0.34
4863	30171	0.34
4864	30187	0.34
4865	30512	0.34
4866	30502	0.34
4867	30370	0.34
4868	116992	0.34
4869	30466	0.34
4870	30525	0.34
4871	30082	0.34
4872	30522	0.34
4873	30176	0.34
4874	29869	0.34
4875	30567	0.34
4876	118120	0.34
4877	30211	0.34
4878	30145	0.34
4879	30225	0.34
4880	116933	0.34
4881	117109	0.34
4882	30276	0.34
4883	30385	0.34
4884	116920	0.34
4885	30435	0.34
4886	30279	0.34
4887	30524	0.34
4888	166435	0.34
4889	30493	0.34
4890	30119	0.34
4891	30431	0.34
4892	30318	0.34
4893	30133	0.34
4894	30120	0.34
4895	166970	0.34
4896	30354	0.34
4897	30076	0.34
4898	30289	0.34
4899	117124	0.34
4900	30337	0.34
4901	29814	0.34
4902	30358	0.34
4903	30407	0.34
4904	30378	0.34
4905	30090	0.34
4906	30475	0.34
4907	30128	0.34
4908	30300	0.34
4909	30048	0.34
4910	30400	0.34
4911	30287	0.34
4912	29950	0.34
4913	30280	0.34
4914	116679	0.34
4915	30124	0.34
4916	30155	0.34
4917	30420	0.34
4918	30479	0.34
4919	30558	0.34
4920	30566	0.34
4921	30288	0.34
4922	30105	0.34
4923	30174	0.34
4924	30344	0.34
4925	30346	0.34
4926	30454	0.34
4927	30499	0.34
4928	29939	0.34
4929	29970	0.34
4930	30000	0.34
4931	29924	0.34
4932	29880	0.34
4933	30129	0.34
4934	30492	0.34
4935	30032	0.34
4936	30139	0.34
4937	30390	0.34
4938	166437	0.34
4939	30555	0.34
4940	29976	0.34
4941	29964	0.34
4942	29957	0.34
4943	30024	0.34
4944	30156	0.34
4945	30277	0.34
4946	30137	0.34
4947	30011	0.34
4948	117262	0.34
4949	30100	0.34
4950	30127	0.34
4951	30368	0.34
4952	30092	0.34
4953	30487	0.34
4954	30099	0.34
4955	29975	0.34
4956	30051	0.34
4957	30143	0.34
4958	30160	0.34
4959	30352	0.34
4960	30550	0.34
4961	30109	0.34
4962	30217	0.34
4963	29991	0.34
4964	30399	0.34
4965	30158	0.34
4966	30397	0.34
4967	30299	0.34
4968	29967	0.34
4969	30343	0.34
4970	30339	0.34
4971	29946	0.34
4972	30372	0.34
4973	30138	0.34
4974	30019	0.34
4975	29951	0.34
4976	30201	0.34
4977	30532	0.34
4978	30136	0.34
4979	30016	0.34
4980	30423	0.34
4981	30443	0.34
4982	30154	0.34
4983	30405	0.34
4984	29943	0.34
4985	30012	0.34
4986	30510	0.34
4987	30392	0.34
4988	29981	0.34
4989	30388	0.34
4990	30294	0.34
4991	30517	0.34
4992	30381	0.34
4993	30197	0.34
4994	30025	0.34
4995	29876	0.34
4996	30382	0.34
4997	30106	0.34
4998	30482	0.34
4999	30238	0.34
5000	30157	0.34
5001	30501	0.34
5002	30131	0.34
5003	30402	0.34
5004	30075	0.34
5005	30330	0.34
5006	30002	0.34
5007	30391	0.34
5008	30146	0.34
5009	29897	0.34
5010	30203	0.34
5011	30062	0.34
5012	30121	0.34
5013	30411	0.34
5014	30563	0.35
5015	30508	0.35
5016	30303	0.35
5017	30283	0.35
5018	30544	0.35
5019	30468	0.35
5020	30519	0.35
5021	30536	0.35
5022	30258	0.35
5023	30248	0.35
5024	30190	0.35
5025	30549	0.35
5026	30181	0.35
5027	116903	0.35
5028	30310	0.35
5029	30232	0.35
5030	30398	0.35
5031	30290	0.35
5032	30188	0.35
5033	30241	0.35
5034	30169	0.35
5035	30564	0.35
5036	30436	0.35
5037	30534	0.35
5038	30209	0.35
5039	30527	0.35
5040	116287	0.35
5041	30376	0.35
5042	30265	0.35
5043	116031	0.35
5044	30511	0.35
5045	116599	0.35
5046	116721	0.35
5047	30403	0.35
5048	30526	0.35
5049	30500	0.35
5050	30018	0.35
5051	117041	0.35
5052	30445	0.35
5053	30408	0.35
5054	30189	0.35
5055	30387	0.35
5056	30159	0.35
5057	166908	0.35
5058	30553	0.35
5059	30212	0.35
5060	30497	0.35
5061	30571	0.35
5062	30196	0.35
5063	30413	0.35
5064	117000	0.35
5065	30530	0.35
5066	30163	0.35
5067	30531	0.35
5068	30513	0.35
5069	30199	0.35
5070	116776	0.35
5071	117379	0.35
5072	30264	0.35
5073	30365	0.35
5074	30575	0.35
5075	166971	0.35
5076	30231	0.35
5077	30523	0.35
5078	117064	0.35
5079	30140	0.35
5080	30589	0.35
5081	30254	0.35
5082	30552	0.35
5083	29968	0.35
5084	30323	0.35
5085	30204	0.35
5086	30171	0.35
5087	30187	0.35
5088	30512	0.35
5089	30502	0.35
5090	30370	0.35
5091	116992	0.35
5092	30466	0.35
5093	30525	0.35
5094	30082	0.35
5095	30522	0.35
5096	30176	0.35
5097	29869	0.35
5098	30567	0.35
5099	118120	0.35
5100	30211	0.35
5101	30145	0.35
5102	30225	0.35
5103	116933	0.35
5104	117109	0.35
5105	30276	0.35
5106	30385	0.35
5107	116920	0.35
5108	30435	0.35
5109	30279	0.35
5110	30524	0.35
5111	166435	0.35
5112	30493	0.35
5113	30119	0.35
5114	30431	0.35
5115	30318	0.35
5116	30133	0.35
5117	30120	0.35
5118	166970	0.35
5119	30354	0.35
5120	30076	0.35
5121	30289	0.35
5122	117124	0.35
5123	30337	0.35
5124	29814	0.35
5125	30358	0.35
5126	30407	0.35
5127	30378	0.35
5128	30090	0.35
5129	30475	0.35
5130	30128	0.35
5131	30300	0.35
5132	30048	0.35
5133	30400	0.35
5134	30287	0.35
5135	29950	0.35
5136	30280	0.35
5137	116679	0.35
5138	30124	0.35
5139	30155	0.35
5140	30420	0.35
5141	30479	0.35
5142	30558	0.35
5143	30566	0.35
5144	30288	0.35
5145	30105	0.35
5146	30174	0.35
5147	30344	0.35
5148	30346	0.35
5149	30454	0.35
5150	30499	0.35
5151	29939	0.35
5152	29970	0.35
5153	30000	0.35
5154	29924	0.35
5155	29880	0.35
5156	30129	0.35
5157	30492	0.35
5158	30032	0.35
5159	30139	0.35
5160	30390	0.35
5161	166437	0.35
5162	30555	0.35
5163	29976	0.35
5164	29964	0.35
5165	29957	0.35
5166	30024	0.35
5167	30156	0.35
5168	30277	0.35
5169	30137	0.35
5170	30011	0.35
5171	117262	0.35
5172	30100	0.35
5173	30127	0.35
5174	30368	0.35
5175	30092	0.35
5176	30487	0.35
5177	30099	0.35
5178	29975	0.35
5179	30051	0.35
5180	30143	0.35
5181	30160	0.35
5182	30352	0.35
5183	30550	0.35
5184	30109	0.35
5185	30217	0.35
5186	29991	0.35
5187	30399	0.35
5188	30158	0.35
5189	30397	0.35
5190	30299	0.35
5191	29967	0.35
5192	30343	0.35
5193	30339	0.35
5194	29946	0.35
5195	30372	0.35
5196	30138	0.35
5197	30019	0.35
5198	29951	0.35
5199	30201	0.35
5200	30532	0.35
5201	30136	0.35
5202	30016	0.35
5203	30423	0.35
5204	30443	0.35
5205	30154	0.35
5206	30405	0.35
5207	29943	0.35
5208	30012	0.35
5209	30510	0.35
5210	30392	0.35
5211	29981	0.35
5212	30388	0.35
5213	30294	0.35
5214	30517	0.35
5215	30381	0.35
5216	30197	0.35
5217	30025	0.35
5218	29876	0.35
5219	30382	0.35
5220	30106	0.35
5221	30482	0.35
5222	30238	0.35
5223	30157	0.35
5224	30501	0.35
5225	30131	0.35
5226	30402	0.35
5227	30075	0.35
5228	30330	0.35
5229	30002	0.35
5230	30391	0.35
5231	30146	0.35
5232	29897	0.35
5233	30203	0.35
5234	30062	0.35
5235	30121	0.35
5236	30411	0.35
5237	30563	0.36
5238	30508	0.36
5239	30303	0.36
5240	30283	0.36
5241	30544	0.36
5242	30468	0.36
5243	30519	0.36
5244	30536	0.36
5245	30258	0.36
5246	30248	0.36
5247	30190	0.36
5248	30549	0.36
5249	30181	0.36
5250	116903	0.36
5251	30310	0.36
5252	30232	0.36
5253	30398	0.36
5254	30290	0.36
5255	30188	0.36
5256	30241	0.36
5257	30169	0.36
5258	30564	0.36
5259	30436	0.36
5260	30534	0.36
5261	30209	0.36
5262	30527	0.36
5263	116287	0.36
5264	30376	0.36
5265	30265	0.36
5266	116031	0.36
5267	30511	0.36
5268	116599	0.36
5269	116721	0.36
5270	30403	0.36
5271	30526	0.36
5272	30500	0.36
5273	30018	0.36
5274	117041	0.36
5275	30445	0.36
5276	30408	0.36
5277	30189	0.36
5278	30387	0.36
5279	30159	0.36
5280	166908	0.36
5281	30553	0.36
5282	30212	0.36
5283	30497	0.36
5284	30571	0.36
5285	30196	0.36
5286	30413	0.36
5287	117000	0.36
5288	30530	0.36
5289	30163	0.36
5290	30531	0.36
5291	30513	0.36
5292	30199	0.36
5293	116776	0.36
5294	117379	0.36
5295	30264	0.36
5296	30365	0.36
5297	30575	0.36
5298	166971	0.36
5299	30231	0.36
5300	30523	0.36
5301	117064	0.36
5302	30140	0.36
5303	30589	0.36
5304	30254	0.36
5305	30552	0.36
5306	29968	0.36
5307	30323	0.36
5308	30204	0.36
5309	30171	0.36
5310	30187	0.36
5311	30512	0.36
5312	30502	0.36
5313	30370	0.36
5314	116992	0.36
5315	30466	0.36
5316	30525	0.36
5317	30082	0.36
5318	30522	0.36
5319	30176	0.36
5320	29869	0.36
5321	30567	0.36
5322	118120	0.36
5323	30211	0.36
5324	30145	0.36
5325	30225	0.36
5326	116933	0.36
5327	117109	0.36
5328	30276	0.36
5329	30385	0.36
5330	116920	0.36
5331	30435	0.36
5332	30279	0.36
5333	30524	0.36
5334	166435	0.36
5335	30493	0.36
5336	30119	0.36
5337	30431	0.36
5338	30318	0.36
5339	30133	0.36
5340	30120	0.36
5341	166970	0.36
5342	30354	0.36
5343	30076	0.36
5344	30289	0.36
5345	117124	0.36
5346	30337	0.36
5347	29814	0.36
5348	30358	0.36
5349	30407	0.36
5350	30378	0.36
5351	30090	0.36
5352	30475	0.36
5353	30128	0.36
5354	30300	0.36
5355	30048	0.36
5356	30400	0.36
5357	30287	0.36
5358	29950	0.36
5359	30280	0.36
5360	116679	0.36
5361	30124	0.36
5362	30155	0.36
5363	30420	0.36
5364	30479	0.36
5365	30558	0.36
5366	30566	0.36
5367	30288	0.36
5368	30105	0.36
5369	30174	0.36
5370	30344	0.36
5371	30346	0.36
5372	30454	0.36
5373	30499	0.36
5374	29939	0.36
5375	29970	0.36
5376	30000	0.36
5377	29924	0.36
5378	29880	0.36
5379	30129	0.36
5380	30492	0.36
5381	30032	0.36
5382	30139	0.36
5383	30390	0.36
5384	166437	0.36
5385	30555	0.36
5386	29976	0.36
5387	29964	0.36
5388	29957	0.36
5389	30024	0.36
5390	30156	0.36
5391	30277	0.36
5392	30137	0.36
5393	30011	0.36
5394	117262	0.36
5395	30100	0.36
5396	30127	0.36
5397	30368	0.36
5398	30092	0.36
5399	30487	0.36
5400	30099	0.36
5401	29975	0.36
5402	30051	0.36
5403	30143	0.36
5404	30160	0.36
5405	30352	0.36
5406	30550	0.36
5407	30109	0.36
5408	30217	0.36
5409	29991	0.36
5410	30399	0.36
5411	30158	0.36
5412	30397	0.36
5413	30299	0.36
5414	29967	0.36
5415	30343	0.36
5416	30339	0.36
5417	29946	0.36
5418	30372	0.36
5419	30138	0.36
5420	30019	0.36
5421	29951	0.36
5422	30201	0.36
5423	30532	0.36
5424	30136	0.36
5425	30016	0.36
5426	30423	0.36
5427	30443	0.36
5428	30154	0.36
5429	30405	0.36
5430	29943	0.36
5431	30012	0.36
5432	30510	0.36
5433	30392	0.36
5434	29981	0.36
5435	30388	0.36
5436	30294	0.36
5437	30517	0.36
5438	30381	0.36
5439	30197	0.36
5440	30025	0.36
5441	29876	0.36
5442	30382	0.36
5443	30106	0.36
5444	30482	0.36
5445	30238	0.36
5446	30157	0.36
5447	30501	0.36
5448	30131	0.36
5449	30402	0.36
5450	30075	0.36
5451	30330	0.36
5452	30002	0.36
5453	30391	0.36
5454	30146	0.36
5455	29897	0.36
5456	30203	0.36
5457	30062	0.36
5458	30121	0.36
5459	30411	0.36
5460	30563	0.37
5461	30508	0.37
5462	30303	0.37
5463	30283	0.37
5464	30544	0.37
5465	30468	0.37
5466	30519	0.37
5467	30536	0.37
5468	30258	0.37
5469	30248	0.37
5470	30190	0.37
5471	30549	0.37
5472	30181	0.37
5473	116903	0.37
5474	30310	0.37
5475	30232	0.37
5476	30398	0.37
5477	30290	0.37
5478	30188	0.37
5479	30241	0.37
5480	30169	0.37
5481	30564	0.37
5482	30436	0.37
5483	30534	0.37
5484	30209	0.37
5485	30527	0.37
5486	116287	0.37
5487	30376	0.37
5488	30265	0.37
5489	116031	0.37
5490	30511	0.37
5491	116599	0.37
5492	116721	0.37
5493	30403	0.37
5494	30526	0.37
5495	30500	0.37
5496	30018	0.37
5497	117041	0.37
5498	30445	0.37
5499	30408	0.37
5500	30189	0.37
5501	30387	0.37
5502	30159	0.37
5503	166908	0.37
5504	30553	0.37
5505	30212	0.37
5506	30497	0.37
5507	30571	0.37
5508	30196	0.37
5509	30413	0.37
5510	117000	0.37
5511	30530	0.37
5512	30163	0.37
5513	30531	0.37
5514	30513	0.37
5515	30199	0.37
5516	116776	0.37
5517	117379	0.37
5518	30264	0.37
5519	30365	0.37
5520	30575	0.37
5521	166971	0.37
5522	30231	0.37
5523	30523	0.37
5524	117064	0.37
5525	30140	0.37
5526	30589	0.37
5527	30254	0.37
5528	30552	0.37
5529	29968	0.37
5530	30323	0.37
5531	30204	0.37
5532	30171	0.37
5533	30187	0.37
5534	30512	0.37
5535	30502	0.37
5536	30370	0.37
5537	116992	0.37
5538	30466	0.37
5539	30525	0.37
5540	30082	0.37
5541	30522	0.37
5542	30176	0.37
5543	29869	0.37
5544	30567	0.37
5545	118120	0.37
5546	30211	0.37
5547	30145	0.37
5548	30225	0.37
5549	116933	0.37
5550	117109	0.37
5551	30276	0.37
5552	30385	0.37
5553	116920	0.37
5554	30435	0.37
5555	30279	0.37
5556	30524	0.37
5557	166435	0.37
5558	30493	0.37
5559	30119	0.37
5560	30431	0.37
5561	30318	0.37
5562	30133	0.37
5563	30120	0.37
5564	166970	0.37
5565	30354	0.37
5566	30076	0.37
5567	30289	0.37
5568	117124	0.37
5569	30337	0.37
5570	29814	0.37
5571	30358	0.37
5572	30407	0.37
5573	30378	0.37
5574	30090	0.37
5575	30475	0.37
5576	30128	0.37
5577	30300	0.37
5578	30048	0.37
5579	30400	0.37
5580	30287	0.37
5581	29950	0.37
5582	30280	0.37
5583	116679	0.37
5584	30124	0.37
5585	30155	0.37
5586	30420	0.37
5587	30479	0.37
5588	30558	0.37
5589	30566	0.37
5590	30288	0.37
5591	30105	0.37
5592	30174	0.37
5593	30344	0.37
5594	30346	0.37
5595	30454	0.37
5596	30499	0.37
5597	29939	0.37
5598	29970	0.37
5599	30000	0.37
5600	29924	0.37
5601	29880	0.37
5602	30129	0.37
5603	30492	0.37
5604	30032	0.37
5605	30139	0.37
5606	30390	0.37
5607	166437	0.37
5608	30555	0.37
5609	29976	0.37
5610	29964	0.37
5611	29957	0.37
5612	30024	0.37
5613	30156	0.37
5614	30277	0.37
5615	30137	0.37
5616	30011	0.37
5617	117262	0.37
5618	30100	0.37
5619	30127	0.37
5620	30368	0.37
5621	30092	0.37
5622	30487	0.37
5623	30099	0.37
5624	29975	0.37
5625	30051	0.37
5626	30143	0.37
5627	30160	0.37
5628	30352	0.37
5629	30550	0.37
5630	30109	0.37
5631	30217	0.37
5632	29991	0.37
5633	30399	0.37
5634	30158	0.37
5635	30397	0.37
5636	30299	0.37
5637	29967	0.37
5638	30343	0.37
5639	30339	0.37
5640	29946	0.37
5641	30372	0.37
5642	30138	0.37
5643	30019	0.37
5644	29951	0.37
5645	30201	0.37
5646	30532	0.37
5647	30136	0.37
5648	30016	0.37
5649	30423	0.37
5650	30443	0.37
5651	30154	0.37
5652	30405	0.37
5653	29943	0.37
5654	30012	0.37
5655	30510	0.37
5656	30392	0.37
5657	29981	0.37
5658	30388	0.37
5659	30294	0.37
5660	30517	0.37
5661	30381	0.37
5662	30197	0.37
5663	30025	0.37
5664	29876	0.37
5665	30382	0.37
5666	30106	0.37
5667	30482	0.37
5668	30238	0.37
5669	30157	0.37
5670	30501	0.37
5671	30131	0.37
5672	30402	0.37
5673	30075	0.37
5674	30330	0.37
5675	30002	0.37
5676	30391	0.37
5677	30146	0.37
5678	29897	0.37
5679	30203	0.37
5680	30062	0.37
5681	30121	0.37
5682	30411	0.37
5683	30563	0.38
5684	30508	0.38
5685	30303	0.38
5686	30283	0.38
5687	30544	0.38
5688	30468	0.38
5689	30519	0.38
5690	30536	0.38
5691	30258	0.38
